chrom	start	end	nSites	recombRate	CI95LO	CI95HI	recomb_cM_Mb	recomb_quantile_100
b'5'	3570000	3584000	1164	1.21126069765053e-09	4.31921677943029e-10	1.89400585250687e-09	0.121126069765053	55
b'5'	3584000	3598000	1015	2.98484048283026e-09	2.25446416229563e-09	3.31625406829400e-09	0.298484048283026	100
b'5'	3598000	3612000	780	1.97803196899027e-09	1.1297671078595e-09	2.40541603601574e-09	0.197803196899027	83
b'5'	3612000	3626000	650	1.50758596055574e-09	6.8172095223092e-10	2.0690475155822e-09	0.150758596055574	68
b'5'	3626000	3640000	981	2.49349014275241e-09	1.73358412131103e-09	2.85996944521289e-09	0.249349014275241	92
b'5'	3640000	3654000	951	5.86720551765899e-10	6.95430065319507e-11	1.54002015768729e-09	0.05867205517659	19
b'5'	3654000	3668000	759	1.22532073813899e-09	4.4598171843149e-10	1.90806589299533e-09	0.122532073813899	55
b'5'	3668000	3682000	1011	9.41816520488219e-10	2.13608035309258e-10	1.77228202796134e-09	0.0941816520488219	40
b'5'	3682000	3696000	327	5.99976299394441e-10	8.27987541604921e-11	1.55327590531583e-09	0.0599976299394441	20
b'5'	3696000	3710000	1178	1.92153436286723e-09	1.04836871752411e-09	2.38428515055588e-09	0.192153436286723	82
b'5'	3710000	3724000	1123	7.54005597011845e-10	1.32960281837361e-10	1.63756099807740e-09	0.0754005597011845	28
b'5'	3724000	3738000	1222	2.8985216986145e-09	2.16814537807987e-09	3.22993528407824e-09	0.28985216986145	98
b'5'	3738000	3752000	815	2.11656393119863e-09	1.30703385489195e-09	2.50988900371052e-09	0.211656393119863	86
b'5'	3752000	3766000	935	2.00125097170658e-09	1.19254438945062e-09	2.44151593508159e-09	0.200125097170658	84
b'5'	3766000	3780000	1131	4.47036744183053e-10	5.87449926533957e-11	1.39063313409598e-09	0.0447036744183053	11
b'5'	3780000	3794000	908	7.17879140448136e-10	1.37532444748185e-10	1.64726865024429e-09	0.0717879140448136	26
b'5'	3794000	3808000	1098	2.0287734345962e-09	1.24263435021068e-09	2.43670977485935e-09	0.20287734345962	85
b'5'	3808000	3822000	1421	2.14593028055391e-09	1.28084514924646e-09	2.55694168324398e-09	0.214593028055391	87
b'5'	3822000	3836000	1239	1.50934917041521e-09	6.83484162090392e-10	2.07081072544167e-09	0.150934917041521	68
b'5'	3836000	3850000	1219	2.60266641322545e-09	1.87320665118658e-09	2.93731277939898e-09	0.260266641322545	93
b'5'	3850000	3864000	1342	2.23587659259333e-09	1.40457795710919e-09	2.60463119167159e-09	0.223587659259333	89
b'5'	3864000	3878000	1288	1.16251951978613e-09	3.8788080966462e-10	1.89729078028827e-09	0.116251951978613	52
b'5'	3878000	3892000	1096	1.77288882128862e-09	8.65980486747191e-10	2.24224475318663e-09	0.177288882128862	78
b'5'	3892000	3906000	544	8.06288896121236e-10	1.65238577737218e-10	1.71743633695089e-09	0.0806288896121236	32
b'5'	3906000	3920000	1076	1.50675247669674e-09	6.80887468371916e-10	2.06821403172319e-09	0.150675247669674	68
b'5'	3920000	3934000	1332	7.58913230952498e-10	1.78566535252547e-10	1.68830274074865e-09	0.0758913230952498	29
b'5'	3934000	3948000	679	1.15829224741736e-09	3.83653537295851e-10	1.8930635079195e-09	0.115829224741736	51
b'5'	3948000	3962000	727	1.37400211019407e-09	5.20073157645197e-10	1.98037243081568e-09	0.137400211019407	63
b'5'	3962000	3976000	732	2.84138930322928e-09	2.11101298269465e-09	3.17280288869301e-09	0.284138930322928	97
b'5'	3976000	3990000	630	5.59709134042666e-10	1.10054359516812e-10	1.51200155673834e-09	0.0559709134042666	17
b'5'	3990000	4004000	573	3.33253788295933e-10	1.27910999333999e-12	1.31534446652134e-09	0.0333253788295933	7
b'5'	4004000	4018000	830	1.38683620986805e-09	5.67886604515717e-10	2.00286704732059e-09	0.138683620986805	64
b'5'	4018000	4032000	1055	1.47480349355479e-09	6.0278191499742e-10	2.05292868016694e-09	0.147480349355479	67
b'5'	4032000	4046000	911	7.66741602872488e-10	1.62534451894291e-10	1.66589399430395e-09	0.0766741602872488	30
b'5'	4046000	4060000	1227	5.829959782137e-10	9.17927251413081e-11	1.52141300563218e-09	0.05829959782137	18
b'5'	4060000	4074000	1287	1.12067472709092e-09	3.37299484638493e-10	1.86996998626347e-09	0.112067472709092	50
b'5'	4074000	4088000	927	1.66094670325633e-09	7.98217338919265e-10	2.13529159995118e-09	0.166094670325633	74
b'5'	4088000	4102000	904	2.87109120758024e-09	2.12884913699642e-09	3.19641253856531e-09	0.287109120758024	98
b'5'	4102000	4116000	1378	1.0781648796852e-09	3.46037898423071e-10	1.84161304548219e-09	0.10781648796852	48
b'5'	4116000	4130000	1347	1.43085728760707e-09	5.68629152883368e-10	2.01286073304442e-09	0.143085728760707	65
b'5'	4130000	4144000	1300	1.70874608722525e-09	8.81745630220907e-10	2.23330774800044e-09	0.170874608722525	76
b'5'	4144000	4158000	513	2.26478633160976e-09	1.42705192754089e-09	2.66167319387367e-09	0.226478633160976	89
b'5'	4158000	4172000	1070	1.82754373777198e-09	1.02588830406995e-09	2.2846520500848e-09	0.182754373777198	79
b'5'	4172000	4186000	1422	1.01113625891052e-09	3.00796537144923e-10	1.85952958672302e-09	0.101113625891052	43
b'5'	4186000	4200000	1146	2.93095824088219e-09	2.20058192034756e-09	3.26237182634592e-09	0.293095824088219	99
b'5'	4200000	4214000	1221	2.63549494944428e-09	1.93040797452727e-09	2.96180790943047e-09	0.263549494944428	93
b'5'	4214000	4228000	1143	2.14534983727089e-09	1.28026470596344e-09	2.55636123996096e-09	0.214534983727089	87
b'5'	4228000	4242000	997	1.07055268496966e-09	2.78542954947857e-10	1.80511640593069e-09	0.107055268496966	47
b'5'	4242000	4256000	992	1.07932825126371e-09	2.87318521241902e-10	1.81389197222474e-09	0.107932825126371	48
b'5'	4256000	4270000	1195	1.60574048074293e-09	7.32887866944939e-10	2.13876189663677e-09	0.160574048074293	73
b'5'	4270000	4284000	466	2.06238687072036e-09	1.2549201994161e-09	2.4965587691539e-09	0.206238687072036	85
b'5'	4284000	4298000	1412	1.68236708018220e-09	8.47683663353954e-10	2.2089425911551e-09	0.16823670801822	75
b'5'	4298000	4312000	1166	2.80984206625946e-09	2.07946574572483e-09	3.14125565172319e-09	0.280984206625946	96
b'5'	4312000	4326000	1125	1.43654555751721e-09	6.1084007297546e-10	2.04524030212544e-09	0.143654555751721	66
b'5'	4326000	4340000	911	1.80133206638566e-09	8.76681653204639e-10	2.30898339846796e-09	0.180133206638566	78
b'5'	4340000	4354000	1314	5.68552695334897e-10	1.18897920809043e-10	1.52084511803057e-09	0.0568552695334897	18
b'5'	4354000	4368000	764	1.23803243651425e-09	3.81793899497255e-10	1.91923586906521e-09	0.123803243651425	56
b'5'	4368000	4382000	1077	8.41001760503855e-10	2.12904428025927e-10	1.7337652625178e-09	0.0841001760503855	34
b'5'	4382000	4396000	1111	2.14625065574052e-09	1.28116552443307e-09	2.55726205843059e-09	0.214625065574052	87
b'5'	4396000	4410000	1048	4.8888213485579e-10	9.89804655714696e-11	1.43107401770251e-09	0.048888213485579	12
b'5'	4410000	4424000	631	7.71571906053627e-10	1.50526590879143e-10	1.65512730711918e-09	0.0771571906053627	30
b'5'	4424000	4438000	1111	1.00786079366861e-09	2.64169279741658e-10	1.83854430453484e-09	0.100786079366861	43
b'5'	4438000	4452000	902	6.4974772429038e-10	1.14276978768531e-10	1.53779989775482e-09	0.064974772429038	22
b'5'	4452000	4466000	447	1.56249597225214e-09	6.53784944993383e-10	2.13087976228602e-09	0.156249597225214	70
b'5'	4466000	4480000	420	1.07863202289153e-09	3.46505041629402e-10	1.84208018868852e-09	0.107863202289153	48
b'5'	4480000	4494000	742	1.17884261553497e-09	4.1450860694997e-10	1.90630332387348e-09	0.117884261553497	53
b'5'	4494000	4508000	990	6.41039474532434e-10	1.50486309776554e-10	1.60146044506294e-09	0.0641039474532434	21
b'5'	4508000	4522000	978	1.24453658734254e-09	3.88298050325549e-10	1.9257400198935e-09	0.124453658734254	56
b'5'	4522000	4536000	819	6.77005183364823e-10	1.41534437842974e-10	1.56505735682926e-09	0.0677005183364823	24
b'5'	4550000	4564000	428	7.57195239696875e-10	1.52988088718677e-10	1.65634763112833e-09	0.0757195239696875	28
b'5'	4564000	4578000	842	1.51577112791283e-09	6.89906119588005e-10	2.07723268293928e-09	0.151577112791283	69
b'5'	4578000	4592000	895	5.90163849688102e-10	9.89605966157099e-11	1.52858087710658e-09	0.0590163849688102	19
b'5'	4592000	4606000	934	3.84779864335175e-10	8.37462468571553e-11	1.30266396639368e-09	0.0384779864335174	8
b'5'	4606000	4620000	1010	6.91907795853553e-10	1.47318827488264e-10	1.62423246887329e-09	0.0691907795853553	24
b'5'	4620000	4634000	1326	8.18206748397917e-10	1.77156430013899e-10	1.72935418922757e-09	0.0818206748397917	32
b'5'	4634000	4648000	994	1.37753835177652e-09	5.58588746424179e-10	1.99356918922906e-09	0.137753835177652	63
b'5'	4648000	4662000	1057	7.69165449492775e-10	1.64958298514577e-10	1.66831784092423e-09	0.0769165449492775	30
b'5'	4662000	4676000	731	6.56569098504892e-10	1.66015933749012e-10	1.6169900690354e-09	0.0656569098504892	22
b'5'	4676000	4690000	1445	4.72787892711211e-10	1.19557173037131e-10	1.38587934793477e-09	0.0472787892711211	12
b'5'	4690000	4704000	1443	1.26785346713309e-09	4.11614930116099e-10	1.94905689968405e-09	0.126785346713309	59
b'5'	4704000	4718000	1523	1.26307881744785e-09	4.27024377879823e-10	1.94843743175303e-09	0.126307881744785	58
b'5'	4718000	4732000	866	1.00974720941814e-09	2.6605569549119e-10	1.84043072028437e-09	0.100974720941814	43
b'5'	4732000	4746000	1045	8.06504581189695e-10	1.65454262805677e-10	1.71765202201935e-09	0.0806504581189695	32
b'5'	4746000	4760000	1261	5.73627844917881e-10	8.24245918454891e-11	1.51204487233636e-09	0.0573627844917881	18
b'5'	4760000	4774000	1250	1.04787527039635e-09	3.27546539011298e-10	1.84151710597997e-09	0.104787527039635	46
b'5'	4774000	4788000	821	7.26048109619838e-10	1.45701413919886e-10	1.65543761941599e-09	0.0726048109619838	26
b'5'	4788000	4802000	1018	2.55688095117603e-09	1.81135153797187e-09	2.91402169038049e-09	0.255688095117603	93
b'5'	4802000	4816000	1552	1.03091818756701e-09	3.10589456181949e-10	1.82456002315062e-09	0.103091818756701	45
b'5'	4816000	4830000	1679	9.31803649573548e-10	2.03595164394587e-10	1.76226915704667e-09	0.0931803649573548	38
b'5'	4830000	4844000	1200	9.4907557528619e-10	2.20867090107229e-10	1.77954108275931e-09	0.094907557528619	40
b'5'	4844000	4858000	1530	1.47452872249011e-09	6.02507143932738e-10	2.05265390910226e-09	0.147452872249011	67
b'5'	4858000	4872000	1152	6.62249433929155e-10	1.26778688407307e-10	1.55030160739359e-09	0.0662249433929155	23
b'5'	4872000	4886000	1011	2.81336709993652e-09	2.03600548596816e-09	3.14096800744912e-09	0.281336709993652	96
b'5'	4886000	4900000	980	2.02375254537345e-09	1.23761346098793e-09	2.43168888563659e-09	0.202375254537345	84
b'5'	4900000	4914000	1224	1.85411890339515e-10	0	1.0959282915042e-09	0.0185411890339515	2
b'5'	4914000	4928000	699	1.58279662335652e-09	7.09944009558532e-10	2.11581803925037e-09	0.158279662335652	72
b'5'	4928000	4942000	1481	1.8035786051767e-09	8.78928191995684e-10	2.311229937259e-09	0.18035786051767	79
b'5'	4942000	4956000	828	7.46567522299113e-10	1.66220826599162e-10	1.67595703209527e-09	0.0746567522299113	27
b'5'	4956000	4970000	814	5.95782713799958e-10	7.86051685660091e-11	1.54908231972134e-09	0.0595782713799958	19
b'5'	4970000	4984000	1119	1.05555054379784e-09	3.35221812412781e-10	1.84919237938145e-09	0.105555054379784	46
b'5'	4984000	4998000	560	2.44914976803072e-10	0	1.15997396649531e-09	0.0244914976803072	4
b'5'	4998000	5012000	785	9.49711497028158e-10	2.43552407491851e-10	1.78530812225419e-09	0.0949711497028158	40
b'5'	5012000	5026000	786	1.25884767698356e-09	4.22793237415534e-10	1.94420629128874e-09	0.125884767698356	58
b'5'	5026000	5040000	973	4.94839528396591e-10	1.0493785911227e-10	1.43703141124331e-09	0.0494839528396591	13
b'5'	5040000	5054000	1005	1.74446566124267e-10	0	1.08496296728895e-09	0.0174446566124267	2
b'5'	5054000	5068000	988	1.69289056774074e-09	8.58207150912498e-10	2.21946607871364e-09	0.169289056774074	75
b'5'	5068000	5082000	658	3.04857210615351e-10	2.63066807512096e-11	1.2055294918164e-09	0.0304857210615351	5
b'5'	5082000	5096000	833	5.93857933085914e-10	1.02654680013522e-10	1.53227496050439e-09	0.0593857933085914	19
b'5'	5096000	5110000	281	1.38404888842789e-09	5.65099283075556e-10	2.00007972588043e-09	0.138404888842789	63
b'5'	5110000	5124000	1021	2.11148567547934e-09	1.30195559917265e-09	2.50481074799122e-09	0.211148567547934	86
b'5'	5124000	5138000	783	1.43604866896106e-09	5.73820534237361e-10	2.01805211439841e-09	0.143604866896106	66
b'5'	5138000	5152000	1258	1.92716510130955e-09	1.05399945596643e-09	2.3899158889982e-09	0.192716510130955	82
b'5'	5152000	5166000	1134	1.0485456260684e-09	3.28216894683342e-10	1.84218746165201e-09	0.10485456260684	46
b'5'	5166000	5180000	1057	2.97959406502639e-09	2.24921774449176e-09	3.31100765049012e-09	0.297959406502639	99
b'5'	5180000	5194000	1578	2.09406733932313e-09	1.24775836364597e-09	2.52103209731666e-09	0.209406733932313	86
b'5'	5194000	5208000	842	2.08931683519486e-09	1.2430078595177e-09	2.51628159318839e-09	0.208931683519486	86
b'5'	5208000	5222000	1386	7.72728655852324e-10	1.5168334067784e-10	1.65628405691787e-09	0.0772728655852324	30
b'5'	5222000	5236000	952	2.78511386661172e-09	2.05473754607709e-09	3.11652745207546e-09	0.278511386661172	95
b'5'	5236000	5250000	869	4.71583345805489e-10	1.18352626131409e-10	1.38467480102905e-09	0.0471583345805489	12
b'5'	5250000	5264000	682	2.75459665196238e-09	1.99976408884112e-09	3.10904634933302e-09	0.275459665196238	94
b'5'	5264000	5278000	1286	1.20411858206965e-09	4.24779562362146e-10	1.88686373692598e-09	0.120411858206965	54
b'5'	5278000	5292000	1487	2.23266985029301e-09	1.40137121480887e-09	2.60142444937127e-09	0.223266985029301	89
b'5'	5292000	5306000	1100	1.2386011298828e-09	3.82362592865801e-10	1.91980456243376e-09	0.12386011298828	56
b'5'	5306000	5320000	967	9.84539979588029e-10	2.40848465661081e-10	1.81522349045427e-09	0.0984539979588029	42
b'5'	5320000	5334000	919	1.42261732353224e-09	5.9691183899049e-10	2.03131206814047e-09	0.142261732353224	64
b'5'	5334000	5348000	986	2.93863428681251e-09	2.20825796627788e-09	3.27004787227625e-09	0.293863428681251	99
b'5'	5348000	5362000	1034	1.04675236234497e-09	3.26423630959911e-10	1.84039419792858e-09	0.104675236234497	45
b'5'	5362000	5376000	1187	1.04442392303659e-09	3.24095191651536e-10	1.83806575862021e-09	0.104442392303659	45
b'5'	5376000	5390000	1397	2.98942110913609e-11	0	6.4341070841891e-10	0.00298942110913609	1
b'5'	5390000	5404000	1096	1.73095419031722e-09	8.50338015891519e-10	2.23973923774335e-09	0.173095419031722	76
b'5'	5404000	5418000	1061	1.92384571932009e-09	1.05068007397697e-09	2.38659650700874e-09	0.192384571932009	82
b'5'	5418000	5432000	1431	8.41004626336654e-10	2.12907293858726e-10	1.7337681283506e-09	0.0841004626336654	34
b'5'	5432000	5446000	1081	2.23421700127975e-09	1.4029183657956e-09	2.60297160035801e-09	0.223421700127975	89
b'5'	5446000	5460000	622	1.56016971346872e-09	6.51458686209964e-10	2.1285535035026e-09	0.156016971346872	70
b'5'	5460000	5474000	971	6.74837816319877e-10	1.39367070798029e-10	1.56288998978431e-09	0.0674837816319877	24
b'5'	5474000	5488000	854	2.90334885754006e-09	2.17297253700543e-09	3.2347624430038e-09	0.290334885754006	98
b'5'	5488000	5502000	1284	9.5855811761139e-10	2.30349632432429e-10	1.78902362508451e-09	0.095855811761139	41
b'5'	5502000	5516000	1207	9.92344925693582e-10	2.48653411766635e-10	1.82302843655982e-09	0.0992344925693582	42
b'5'	5516000	5530000	451	7.74217443531107e-10	1.53172128356623e-10	1.65777284459666e-09	0.0774217443531107	30
b'5'	5530000	5544000	894	9.59491083248936e-10	2.31282598069976e-10	1.78995659072206e-09	0.0959491083248936	41
b'5'	5544000	5558000	995	1.58259778440086e-09	7.09745170602873e-10	2.11561920029471e-09	0.158259778440086	72
b'5'	5558000	5572000	988	2.79173698065152e-09	2.06136066011689e-09	3.12315056611526e-09	0.279173698065152	95
b'5'	5572000	5586000	1272	3.99614811302301e-10	4.32244524112887e-11	1.34431287552256e-09	0.0399614811302301	9
b'5'	5586000	5600000	1521	1.30161850191428e-09	4.08913072891188e-10	1.92969463745911e-09	0.130161850191428	60
b'5'	5600000	5614000	1428	2.26138755359164e-09	1.42365314952277e-09	2.65827441585555e-09	0.226138755359164	89
b'5'	5614000	5628000	1331	1.24127736915165e-09	3.85038832134655e-10	1.92248080170261e-09	0.124127736915165	56
b'5'	5628000	5642000	928	5.05683430571337e-10	4.15999811239651e-11	1.45716023347309e-09	0.0505683430571337	14
b'5'	5642000	5656000	1219	1.6903788771151e-09	8.5569546028686e-10	2.21695438808801e-09	0.16903788771151	75
b'5'	5656000	5670000	724	3.14228584795101e-09	2.41190952741638e-09	3.47369943341474e-09	0.314228584795101	100
b'5'	5670000	5684000	1393	2.05919732341683e-09	1.25173065211257e-09	2.49336922185037e-09	0.205919732341683	85
b'5'	5684000	5698000	1466	1.26626674493284e-09	4.30212305364813e-10	1.95162535923802e-09	0.126626674493284	59
b'5'	5698000	5712000	845	2.55635727630271e-09	1.81082786309855e-09	2.91349801550717e-09	0.255635727630271	93
b'5'	5712000	5726000	1455	1.42347992674451e-09	5.97774442202756e-10	2.03217467135274e-09	0.142347992674451	64
b'5'	5726000	5740000	664	9.38959285187913e-10	2.10750800008953e-10	1.76942479266103e-09	0.0938959285187913	39
b'5'	5740000	5754000	985	5.79594359283067e-10	8.83911062106751e-11	1.51801138670155e-09	0.0579594359283067	18
b'5'	5754000	5768000	1214	2.60568037219941e-09	1.87622061016055e-09	2.94032673837294e-09	0.260568037219941	93
b'5'	5768000	5782000	1208	9.57483380471306e-10	2.29274895292346e-10	1.78794888794443e-09	0.0957483380471306	41
b'5'	5782000	5796000	701	8.493508757965e-10	1.67653735393164e-10	1.73186895663234e-09	0.08493508757965	34
b'5'	5796000	5810000	677	1.44564322796826e-09	5.83415093244563e-10	2.02764667340561e-09	0.144564322796826	67
b'5'	5810000	5824000	1488	8.63125588364459e-10	1.81428447961122e-10	1.7456436692003e-09	0.0863125588364459	36
b'5'	5824000	5838000	1165	5.20885302952764e-10	5.68018535053918e-11	1.47236210585452e-09	0.0520885302952764	15
b'5'	5838000	5852000	1144	7.613552327469e-10	1.57148081768703e-10	1.66050762417836e-09	0.07613552327469	29
b'5'	5852000	5866000	603	4.3100472726084e-10	4.27129757311832e-11	1.37460111717377e-09	0.043100472726084	10
b'5'	5866000	5880000	1367	1.30331787846319e-09	4.10612449440105e-10	1.93139401400802e-09	0.130331787846319	60
b'5'	5880000	5894000	1297	7.12767021541899e-10	1.68178053176609e-10	1.64509169456163e-09	0.0712767021541899	26
b'5'	5894000	5908000	999	1.0343672048801e-09	3.14038473495044e-10	1.82800904046371e-09	0.10343672048801	45
b'5'	5908000	5922000	1014	7.68003470733824e-10	1.4695815555934e-10	1.65155887179937e-09	0.0768003470733824	30
b'5'	5922000	5936000	610	1.02140395909917e-09	3.0107522771411e-10	1.81504579468278e-09	0.102140395909917	44
b'5'	5936000	5950000	833	7.52214110042823e-10	1.71867414342872e-10	1.68160361983898e-09	0.0752214110042823	28
b'5'	5950000	5964000	694	1.42386630330648e-09	5.98160818764734e-10	2.03256104791471e-09	0.142386630330648	64
b'5'	5964000	5978000	1044	1.367693789197e-09	5.13764836648124e-10	1.97406410981861e-09	0.1367693789197	62
b'5'	5978000	5992000	849	9.33099853288258e-10	2.04891368109297e-10	1.76356536076138e-09	0.0933099853288258	39
b'5'	5992000	6006000	891	1.76194968829313e-09	8.55041353751694e-10	2.23130562019114e-09	0.176194968829313	77
b'5'	6006000	6020000	638	5.49102362890963e-10	9.94475883651091e-11	1.50139478558664e-09	0.0549102362890963	16
b'5'	6020000	6034000	770	1.68423866836203e-09	8.49555251533788e-10	2.21081417933493e-09	0.168423866836203	75
